Variable Name,state,county,stcnty,tract,tract_id,split_tr,qct_id,metro18,Area_Pop,cbsa,cbsasub18,VLIL4_2014,VLIL4_2015,VLIL4_2016,p0010001,p0420001,p0150001,B17001est1_14,B17001me1_14,B17001est2_14,B17001me2_14,B19013est1_14,B19013me1_14,B17001est1_15,B17001me1_15,B17001est2_15,B17001me2_15,B19013est1_15,B19013me1_15,B17001est1_16,B17001me1_16,B17001est2_16,B17001me2_16,B19013est1_16,B19013me1_16,avg_inc_factor,avg_pov_rate,qct
Variable Description,STATE FIPS code,COUNTY FIPS Code,Combined STATE and COUNTY FIPS codes,TRACT code as number with specified decimal,"State, County, tract FIPS codes for match with Census Data Sources","Indicates 2010 Census tract split by New England HMFA boundaries, 1 = split","UNIQUE IDENTIFIER: State, County, tract FIPS codes with 1 digit split indicator",Metropolitan Tract indicator = 1,MSA (Metro CBSA) or nonmetro part of State 100 percent count of population,"MSA (Metro CBSA) Code, set at 100,000 x State FIPS Code for nonmetro counties",HUD Metro FMR Area (HMFA) Code used in FMR and Income Limit Systems,"HMFA Very-Low Income Limits for 4-person households for FY2018, based on 50% of Area Median Gross Income, de-trended and CPI-matched to 2010-2014 ACS Data","HMFA Very-Low Income Limits for 4-person households for FY2018, based on 50% of Area Median Gross Income, de-trended and CPI-matched to 2011-2015 ACS Data","HMFA Very-Low Income Limits for 4-person households for FY2018, based on 50% of Area Median Gross Income, de-trended and CPI-matched to 2012-2016 ACS Data","Tract 100 Percent Count of Population (2010 Census, SF-1)","Tract 100 Percent Count of Population in Group Quarters (not in Households) (2010 Census, SF-1)","Tract 100 Percent Count of Households (2010 Census, SF-1)","Persons for whom poverty status has been determined, estimate (2010-2014 ACS 5-year Tabulations)","Persons for whom poverty status has been determined, margin of error for 90% confidence interval (2010-2014 ACS 5-year Tabulations)","Persons in poverty, estimate (2010-2014 ACS 5-year Tabulations)","Persons in poverty, margin of error for 90% confidence interval (2010-2014 ACS 5-year Tabulations)","Tract median household income, estimate (2010-2014 ACS 5-year Tabulations)","Tract median Household income, margin of error for 90% confidence interval (2010-2014 ACS 5-year Tabulations)","Persons for whom poverty status has been determined, estimate (2011-2015 ACS 5-year Tabulations)","Persons for whom poverty status has been determined, margin of error for 90% confidence interval (2011-2015 ACS 5-year Tabulations)","Persons in poverty, estimate (2011-2015 ACS 5-year Tabulations)","Persons in poverty, margin of error for 90% confidence interval (2011-2015 ACS 5-year Tabulations)","Tract median household income, estimate (2011-2015 ACS 5-year Tabulations)","Tract median Household income, margin of error for 90% confidence interval (2011-2015 ACS 5-year Tabulations)","Persons for whom poverty status has been determined, estimate (2012-2016 ACS 5-year Tabulations)","Persons for whom poverty status has been determined, margin of error for 90% confidence interval ((2012-2016 ACS 5-year Tabulations)","Persons in poverty, estimate ((2012-2016 ACS 5-year Tabulations)","Persons in poverty, margin of error for 90% confidence interval ((2012-2016 ACS 5-year Tabulations)","Tract median household income, estimate ((2012-2016 ACS 5-year Tabulations)","Tract median Household income, margin of error for 90% confidence interval ((2012-2016 ACS 5-year Tabulations)",Average Ratio of Tract Average Household Size Adjusted Income Limit to Tract Median Household Income,Average Tract Poverty Rate,"QCT 2019, 1=YES, 0=NO"
,24,5,24005,4509,24005450900,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4032,10,1611,3896,175,269,126,73291,5105,3906,175,191,86,73942,7473,3971,167,151,90,72007,8259,0.630343497,,0
,24,5,24005,4510,24005451000,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,1662,15,658,1717,112,118,50,67348,9570,1672,104,113,53,68571,15164,1697,106,96,49,76447,14897,0.65293175,,0
,24,5,24005,4511,24005451100,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2130,13,694,2031,235,117,82,74515,11450,2159,160,290,156,81336,9831,2216,212,253,148,97143,21876,0.588471115,0,0
,24,5,24005,4512,24005451200,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3947,0,1573,3821,305,226,127,70125,7909,3494,260,299,122,70521,10119,3587,231,278,112,75820,11420,0.639919221,,0
,24,5,24005,4513,24005451300,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3667,120,1501,3383,500,472,208,49702,9619,3772,445,656,280,47917,7358,3747,399,722,336,50036,6731,0.92133832,0.169,0
,24,5,24005,4514.01,24005451401,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3847,0,1287,3754,425,384,278,71750,18375,3895,419,331,212,71250,15658,4009,383,616,265,71667,13273,0.680959642,0.153999999,0
,24,5,24005,4514.02,24005451402,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,5489,0,2077,6399,799,1903,710,47162,4688,5598,696,1549,746,46879,7544,5757,763,914,620,55365,11051,0.945864618,0.287,1
,24,5,24005,4515,24005451500,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3910,3,1347,4107,468,212,140,56821,6491,3987,460,266,128,56385,7488,4087,398,361,244,59224,9166,0.839683235,,0
,24,5,24005,4516,24005451600,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,1956,0,922,2163,159,192,97,60938,9320,2093,152,188,83,55927,5416,2192,130,182,83,58500,4409,0.75404644,,0
,24,5,24005,4517.01,24005451701,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2759,0,1051,2770,257,193,147,62650,13818,3193,235,257,149,69522,24118,3396,238,258,144,69750,26044,0.696228802,0,0
,24,5,24005,4517.02,24005451702,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,1862,0,734,1988,142,51,35,86518,21333,1832,127,81,47,88438,18100,1831,141,164,98,76250,15573,0.555219173,0,0
,24,5,24005,4518.01,24005451801,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,5459,14,2045,5160,342,494,226,70947,10687,5478,446,471,168,69833,12520,5662,438,527,239,74625,13496,0.65438813,,0
,24,5,24005,4518.02,24005451802,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3629,0,1622,3811,290,191,114,55370,6425,3598,297,373,183,51036,8226,3817,259,319,143,59697,13833,0.809503317,,0
,24,5,24005,4518.03,24005451803,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4750,0,1853,4172,368,408,214,64511,12324,4176,395,339,196,61439,14048,4051,313,331,186,68534,9732,0.71729064,0,0
,24,5,24005,4519,24005451900,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2445,0,964,2420,292,159,102,56977,7264,2464,202,101,68,65646,3295,2490,185,79,69,69760,14534,0.72646457,0,0
,24,5,24005,4520,24005452000,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2556,0,997,2392,163,349,160,53113,3899,2399,173,159,87,51276,5972,2515,225,210,105,65875,20393,0.82745409,0.145999998,0
,24,5,24005,4521,24005452100,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3505,0,1347,3394,258,481,227,60117,9008,3450,209,405,209,61838,16022,3215,298,423,202,74326,8415,0.71860379,0.136999995,0
,24,5,24005,4523,24005452300,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3084,0,1113,3099,393,628,280,50221,9861,2891,292,461,220,47292,10605,2948,364,237,143,47556,9109,0.98399806,0.180999994,1
,24,5,24005,4524,24005452400,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3593,16,1330,3350,291,269,155,53423,11366,3308,262,222,128,57411,9807,3421,201,157,84,67530,9116,0.799410164,0,0
,24,5,24005,4525,24005452500,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3657,0,1318,3470,272,466,203,51994,7460,3575,320,316,166,51049,3581,3463,243,343,169,50993,3569,0.926453114,0.116500005,0
,24,5,24005,4901,24005490100,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4162,16,1561,4092,203,214,223,132500,18705,3978,238,170,174,125268,17196,3897,182,170,185,128906,21825,0.364224315,0,0
,24,5,24005,4902,24005490200,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2823,16,1075,2825,134,101,60,86563,5496,2840,166,95,66,100372,20966,2843,155,87,46,99648,13462,0.490789056,0,0
,24,5,24005,4903.01,24005490301,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,6984,1456,2889,5417,531,1438,334,55994,5897,5436,587,1471,349,57185,6586,5594,488,1502,326,55239,5301,0.764298737,0.268333316,1
,24,5,24005,4903.02,24005490302,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3668,1192,1262,2333,141,204,128,57536,9953,2460,164,220,109,60052,11428,2584,157,294,177,70075,10346,0.694546402,,0
,24,5,24005,4904,24005490400,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,1864,103,698,1644,150,52,36,114167,48922,1694,116,64,32,132813,36234,1720,121,58,30,136607,28422,0.363449752,0,0
,24,5,24005,4905,24005490500,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3520,0,1503,3648,262,107,76,119471,31063,3576,264,77,62,130313,34394,3667,266,32,27,145714,20275,0.345112681,0,0
,24,5,24005,4906.01,24005490601,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2120,3,810,2147,95,3,7,99837,9859,2218,107,17,14,97500,6068,2263,110,22,16,101250,9221,0.469196707,0,0
,24,5,24005,4906.02,24005490602,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2570,0,1118,2966,224,325,147,67019,8535,2884,221,318,115,66692,5955,2774,195,387,161,75625,13696,0.646620929,0.119999997,0
,24,5,24005,4906.03,24005490603,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2253,149,908,2151,164,81,42,97717,8910,2130,190,99,32,98417,8922,2030,161,121,46,100602,9862,0.455837786,,0
,24,5,24005,4906.05,24005490605,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,5182,4572,247,361,200,328,199,7500,5681,326,104,251,90,,,348,121,287,107,11726,7948,0,0.797500014,1
,24,5,24005,4907.01,24005490701,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,1927,658,652,1403,117,51,29,98333,16552,1432,83,64,34,94306,12468,1393,63,48,27,102969,27725,0.437621713,0,0
,24,5,24005,4907.03,24005490703,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2497,70,1132,3188,282,191,114,96607,17048,3187,233,257,133,91058,17081,3062,307,262,150,85227,19812,0.486725539,0,0
,24,5,24005,4908,24005490800,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3345,4,1380,3510,272,489,233,77138,9214,3599,324,595,231,78818,11389,3638,238,629,180,82102,13119,0.575534225,0.158999994,0
,24,5,24005,4909,24005490900,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4165,123,2270,4369,456,795,407,50455,5816,4332,417,705,353,51462,8129,4375,428,896,396,49514,12886,0.83581692,0.204999998,0
,24,5,24005,4910,24005491000,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2241,53,769,2180,105,34,37,132000,12079,2214,114,39,39,131750,12114,2231,117,46,47,130625,18451,0.364744335,0,0
,24,5,24005,4911,24005491100,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3567,0,1366,3939,308,279,146,95472,11326,4107,361,288,144,94408,12666,4091,293,284,181,87188,15091,0.506372035,0,0
,24,5,24005,4912.01,24005491201,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,1792,0,826,1843,222,141,77,77500,13647,1803,162,161,76,74211,10145,1647,165,100,60,79688,11410,0.574531555,,0
,24,5,24005,4912.02,24005491202,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,1770,0,785,1815,123,138,110,66382,9819,1843,107,261,179,63500,10068,1873,111,216,135,72875,11387,0.664027512,0,0
,24,5,24005,4913,24005491300,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3331,3,1416,3359,364,961,383,51597,17401,3457,329,1075,412,52105,13396,3640,294,1058,394,54182,12218,0.860340118,0.296000004,1
,24,5,24005,4914.01,24005491401,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,5200,6,2245,5584,534,843,367,43370,8030,5856,510,884,321,45084,4992,5711,515,810,310,47260,6213,0.997190237,0.148000002,0
,24,5,24005,4914.02,24005491402,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3110,114,1122,3382,342,517,296,51159,10934,3400,319,608,329,43986,10609,2976,232,426,226,43426,13755,1.023413539,0,1
,24,5,24005,4915,24005491500,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3790,0,1667,3495,331,777,337,46050,9251,3980,450,1012,402,53244,11668,3716,341,901,353,55357,15634,0.875137806,0.239333332,0
,24,5,24005,4916,24005491600,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3061,231,1227,2603,309,113,81,56098,7278,2702,369,194,90,56806,6969,2943,515,279,168,59233,6720,0.785024881,,0
,24,5,24005,4917.01,24005491701,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4180,36,1767,4067,484,306,145,75292,9823,3796,359,309,125,68056,14171,3970,265,345,163,75288,11341,0.622030735,,0
,24,5,24005,4919,24005491900,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,1831,1,842,1936,181,218,124,61875,7355,1957,185,165,118,59710,5946,1824,144,126,101,61406,7541,0.726489782,0,0
,24,5,24005,4920.01,24005492001,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,1443,0,613,1531,170,69,53,56667,9024,1505,126,78,58,58984,8587,1476,120,81,59,56071,9927,0.791551113,0,0
,24,5,24005,4920.02,24005492002,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3945,0,1583,3919,374,386,173,74293,7029,3878,311,424,178,72610,7019,3913,297,347,189,74875,4542,0.622750282,0.103499994,0
,24,5,24005,4921.01,24005492101,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3493,2,1576,3512,201,323,131,54924,9030,3650,226,371,148,58542,6467,3582,212,311,124,56221,7302,0.787840366,,0
,24,5,24005,4921.02,24005492102,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2241,5,860,2316,153,131,84,66818,10459,2134,194,102,61,66472,4695,2097,175,71,44,67300,4095,0.69719702,0,0
,24,5,24005,4922,24005492200,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4803,0,2035,4797,340,193,149,68462,16120,4861,389,359,195,60347,15820,4935,338,378,204,58595,4206,0.728972971,0,0
,24,5,24005,4923,24005492300,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3955,7,1366,4081,414,292,134,67109,7003,3865,416,328,121,67679,10914,4042,394,414,193,68281,12972,0.711932659,,0
,24,5,24005,4924.01,24005492401,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3623,10,1351,3991,355,387,266,90357,11468,3710,322,328,227,87267,8061,3634,337,185,141,88613,3188,0.529942751,0,0
,24,5,24005,4924.02,24005492402,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,6380,0,2927,6664,610,492,282,77262,7307,6605,644,677,322,76716,5780,6665,731,724,291,75908,7890,0.578672528,0.105499998,0
,24,5,24005,4925,24005492500,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3807,3582,73,163,126,107,98,26683,7359,162,127,109,98,26650,5183,270,264,210,251,26971,11009,1.839166284,0,1
,24,5,24005,4926,24005492600,0,2.40055E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3506,119,1507,3651,347,355,244,62941,3320,3841,346,405,279,63739,2278,3833,369,388,326,65124,2844,0.699335635,0,0
,24,5,24005,9800,24005980000,0,2.4006E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,0,0,0,0,12,0,12,,,0,12,0,12,,,0,12,0,12,,,0,0,0
,24,5,24005,9801,24005980100,0,2.4006E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,0,0,0,0,12,0,12,,,0,12,0,12,,,0,12,0,12,,,0,0,0
,24,5,24005,9802,24005980200,0,2.4006E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,0,0,0,0,12,0,12,,,0,12,0,12,,,0,12,0,12,,,0,0,0
,24,13,24013,5010.01,24013501001,0,2.40135E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4112,0,1376,4674,396,300,257,79135,11206,4319,375,425,245,79432,10652,4510,351,526,272,72154,9722,0.634952307,0,0
,24,13,24013,5010.02,24013501002,0,2.40135E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,5337,58,2096,5096,612,662,431,73033,6122,4983,583,656,396,73542,9391,4784,426,617,294,67722,9085,0.647477508,0.128999993,0
,24,13,24013,5020,24013502000,0,2.40135E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4148,0,1518,4105,314,127,104,82788,27669,4110,237,138,98,90114,27867,3909,244,136,90,81875,30910,0.558478057,0,0
,24,13,24013,5030,24013503000,0,2.40135E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,5505,0,1995,5317,306,346,263,77869,14156,5174,345,227,189,78264,9900,5520,466,425,265,74545,12471,0.617879927,0,0
,24,13,24013,5041,24013504100,0,2.40135E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,5120,0,1846,5129,227,211,134,89511,9789,5107,257,250,150,93125,11031,5141,301,264,169,95093,14716,0.513971269,0,0
,24,13,24013,5042.01,24013504201,0,2.40135E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,6198,3,2213,6128,314,238,160,91553,13157,6180,418,235,173,98469,9585,6025,389,222,182,102593,8847,0.489985317,0,0
,24,13,24013,5042.02,24013504202,0,2.40135E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,6169,9,2170,5809,429,104,112,108103,13973,5794,421,148,111,106438,12875,6133,516,400,355,104529,7684,0.450595349,0,0
,24,13,24013,5051.01,24013505101,0,2.40135E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4347,0,1383,4446,198,32,26,143871,6605,4333,266,73,54,129063,19465,4282,288,79,54,126020,12659,0.374017537,0,0
,24,13,24013,5051.02,24013505102,0,2.40135E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,5156,0,1763,5354,398,137,101,113125,22321,5453,423,138,108,101780,14219,5780,373,107,94,110875,6849,0.44638586,0,0
,24,13,24013,5052.03,24013505203,0,2.40135E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3723,833,1045,2907,172,111,82,106731,15248,2785,175,148,83,102600,12893,2854,194,211,114,104000,14055,0.455061376,0,0
,24,13,24013,5052.05,24013505205,0,2.40135E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3050,0,1032,3377,232,0,12,120511,12238,3379,182,19,33,122167,13129,3397,263,50,66,116250,13470,0.405966848,0,0
,24,13,24013,5052.06,24013505206,0,2.40135E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3481,0,1272,3465,168,29,26,89958,16730,3466,178,55,35,89826,21487,3433,142,94,68,96250,21119,0.515126824,0,0
,24,13,24013,5052.07,24013505207,0,2.40135E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3683,6,1308,3651,214,116,80,97708,16688,3779,206,117,93,97422,16843,3788,240,130,116,105694,9788,0.476877481,0,0
,24,13,24013,5052.08,24013505208,0,2.40135E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,5277,237,1963,5873,368,285,198,86575,11720,5742,411,161,85,100167,8223,5018,348,122,72,103041,10312,0.483426511,0,0
,24,13,24013,5061.01,24013506101,0,2.40135E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4679,104,1570,4499,298,97,82,86815,8936,4500,376,40,38,91709,7506,4414,335,40,34,96197,8057,0.52846241,0,0
,24,13,24013,5061.02,24013506102,0,2.40135E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3880,21,1357,3977,279,50,58,92539,8199,4026,306,20,23,91146,5513,3953,294,43,31,90712,5658,0.524171233,0,0
,24,13,24013,5062,24013506200,0,2.40135E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,5444,3,1957,4846,339,205,123,80086,9970,4867,334,389,291,70438,9075,4971,349,409,271,71851,7805,0.644224107,0,0
,24,13,24013,5075,24013507500,0,2.40135E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4297,1084,1088,3309,206,221,106,78750,19444,3417,223,342,234,68304,21067,3251,235,310,222,78864,22117,0.647268236,,0
,24,13,24013,5076.01,24013507601,0,2.40135E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,5027,78,1781,5107,351,963,442,75523,13384,5026,439,1086,473,68601,7956,5141,424,1069,481,70714,15245,0.665611148,0.204333335,0
,24,13,24013,5076.02,24013507602,0,2.40135E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4348,283,1772,3912,339,254,123,50653,3164,3915,309,199,143,57734,13666,3993,333,201,125,54301,11667,0.831381798,,0
,24,13,24013,5077.02,24013507702,0,2.40135E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3925,22,1704,3785,335,289,107,66563,19498,3672,359,262,120,62500,16899,3810,274,290,111,69306,12105,0.680734098,,0
,24,13,24013,5077.03,24013507703,0,2.40135E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2875,95,1285,2896,214,207,185,70847,11339,3076,196,204,193,74643,10394,3107,190,195,192,78409,13460,0.593791664,0,0
,24,13,24013,5077.04,24013507704,0,2.40135E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,6165,8,2103,6061,356,514,221,86897,15608,6333,410,494,241,85886,4749,6232,330,363,184,86571,3892,0.559790432,,0
,24,13,24013,5078.01,24013507801,0,2.40135E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,5652,123,2291,5812,450,862,249,60192,12278,5662,427,675,311,54196,14389,5632,434,656,280,60704,13693,0.783356369,0.127666667,0
,24,13,24013,5078.02,24013507802,0,2.40135E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4411,61,1697,4409,253,263,148,80417,7090,4503,231,234,117,85296,6604,4661,254,164,108,83922,8582,0.558154106,0,0
,24,13,24013,5081.01,24013508101,0,2.40135E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4760,0,1765,4505,291,163,111,87708,11950,4741,283,177,110,81838,6027,4724,326,185,93,85139,7750,0.55574739,0,0
,24,13,24013,5081.02,24013508102,0,2.40135E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2955,0,1145,3184,329,180,96,78542,16819,3171,315,148,93,74355,9812,3118,371,166,105,78381,10548,0.603688061,0,0
,24,13,24013,5082,24013508200,0,2.40135E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,7133,0,2567,6999,423,329,195,77179,6325,7160,485,383,215,76106,3781,7124,462,357,160,77779,6765,0.61785388,,0
,24,13,24013,5090.01,24013509001,0,2.40135E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4470,14,1561,4066,330,122,108,102857,16933,4108,316,118,90,99643,13876,4195,314,137,88,96140,11589,0.482599109,0,0
,24,13,24013,5090.02,24013509002,0,2.40135E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2908,0,998,2736,197,244,178,82240,13061,2703,183,271,193,89500,15434,2729,182,194,146,103355,18555,0.531341732,0,0
,24,13,24013,5100,24013510000,0,2.40135E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,1422,45,501,1215,128,72,55,73824,14110,1333,112,48,46,76324,13229,1422,110,54,54,81250,14559,0.615636945,0,0
,24,13,24013,5110,24013511000,0,2.40135E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3671,0,1360,3440,249,136,58,80906,6741,3512,211,146,69,77972,3404,3583,217,119,55,76411,5667,0.601652861,,0
,24,13,24013,5120,24013512000,0,2.40135E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,1551,0,602,1466,144,172,84,56823,8104,1411,114,144,66,55969,4570,1448,101,181,74,55655,8527,0.828061759,0.114666663,0
,24,13,24013,5130.01,24013513001,0,2.40135E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4701,60,1714,4571,280,243,161,90054,10564,4617,256,251,141,92396,8254,4513,219,206,137,101520,10889,0.499823511,0,0
,24,13,24013,5130.02,24013513002,0,2.40135E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,5277,105,1680,5443,300,264,162,118848,5347,5664,300,240,142,127802,16792,5485,282,187,143,124559,15655,0.398052365,0,0
,24,13,24013,5141,24013514100,0,2.40135E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3651,11,1249,3689,228,142,88,104875,18918,3593,199,219,122,110431,17547,3576,222,203,124,118393,6272,0.435361058,0,0
,24,13,24013,5142.01,24013514201,0,2.40135E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,5139,56,1824,5111,334,218,117,107972,13744,4999,265,175,106,99779,17197,4989,256,153,107,106447,15580,0.455276579,0,0
,24,13,24013,5142.02,24013514202,0,2.40135E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3487,0,1235,3349,240,142,100,106691,23553,3294,209,150,103,101875,23144,3419,215,118,91,100714,26440,0.464274675,0,0
,24,25,24025,3011.02,24025301102,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3579,17,1228,3695,238,457,212,108194,17214,3695,252,369,173,113958,29232,3654,234,288,143,121667,16957,0.421835989,0.101000004,0
,24,25,24025,3011.05,24025301105,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3985,0,1357,4108,250,160,138,87864,5964,4019,210,243,196,88640,8284,3837,204,309,152,87476,9141,0.550548851,,0
,24,25,24025,3011.06,24025301106,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4215,65,1467,3939,209,133,114,102639,5642,3900,198,91,54,99366,8129,3940,150,56,45,101558,3977,0.473043948,0,0
,24,25,24025,3011.07,24025301107,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3174,0,1499,3057,398,205,163,63987,4614,3255,386,308,189,62102,6095,3369,321,397,208,58698,7290,0.715421438,0,0
,24,25,24025,3011.08,24025301108,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3435,0,1132,3353,257,115,103,121620,11571,3329,285,149,124,130500,12994,3231,148,142,125,126875,19717,0.387960136,0,0
,24,25,24025,3012.01,24025301201,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,1956,0,776,2093,195,189,116,71625,12501,2045,175,193,119,73750,14066,2058,140,253,135,73750,12993,0.632422447,0,0
,24,25,24025,3012.02,24025301202,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,6685,0,2519,6891,465,460,324,89536,9616,7164,529,441,208,89125,9502,7108,529,420,221,91597,9615,0.520754158,0.061999999,0
,24,25,24025,3012.04,24025301204,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4299,0,1618,4077,357,177,141,84496,5735,3859,328,230,158,84444,5286,3878,285,259,180,89444,13068,0.54515034,0,0
,24,25,24025,3012.05,24025301205,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4202,0,1757,4069,424,162,110,84188,10093,4189,316,168,106,81622,7249,4144,331,198,104,81491,5524,0.551959991,0,0
